,Date,Open,High,Low,Close,Adj Close,Volume,MACD,CCI,ATR,upper,middle,lower,EMA,MA5,MA10,ROC,SMI
346,2015-08-29,231.548996,233.222,227.330002,229.77999900000003,229.77999900000003,17142500.0,-12.20772346258667,-11.305834894850323,10.957354680665286,233.71622393820223,226.6769960000001,219.63776806179794,246.41571524458126,226.6769960000001,227.03579859999982,1.365774786951679,83.35758523241573
347,2015-08-30,229.895004,232.06799300000003,226.246994,228.761002,228.761002,19412600.0,-11.5417150142448,-4.163031066252264,10.59047213204634,233.03621940704832,228.1073976000001,223.17857579295188,245.27670148686633,228.1073976000001,226.37689819999983,-2.799661708952761,77.00361157484836
348,2015-08-31,229.113998,231.955994,225.914993,230.056,230.056,20710700.0,-10.785079323786135,36.427054404802284,10.265509908328744,233.46119095137064,228.95239880000008,224.44360664862953,244.2947207457782,228.95239880000008,226.12559819999984,-1.0805395388035266,68.53713142475947
349,2015-09-01,230.255997,231.21600299999997,226.86000099999998,228.121002,228.121002,20575200.0,-10.223725511332333,23.496628858886705,9.843402200590974,231.87751767061891,229.62279980000008,227.36808192938125,243.25125502024412,229.62279980000008,225.89869849999982,-0.9848504752152931,57.06885627043497
350,2015-09-02,228.026993,230.576996,226.475006,229.28399700000003,229.28399700000003,18760400.0,-9.574634170961644,24.59660093769579,9.433301329120193,230.5955761074637,229.2004000000001,227.80522389253647,242.3501415995832,229.2004000000001,226.0101975999998,0.48866891237631105,53.44110840786041
351,2015-09-03,229.32400499999997,229.604996,226.66700699999998,227.18299900000002,227.18299900000002,17482000.0,-9.124575164449425,15.16414145665998,8.96935044846875,230.64431056280628,228.6810000000001,226.7176894371939,241.37161627057782,228.6810000000001,227.6789979999998,7.9279813755191775,39.01793144942883
352,2015-09-04,227.21499599999999,230.899994,227.05099500000003,230.298004,230.298004,20962400.0,-8.419490641803662,53.932495119170945,8.603611059292408,231.34705459999037,228.9884004000001,226.62974620000983,240.65718967247602,228.9884004000001,228.54789899999977,3.920874258379592,46.42293262181274
353,2015-09-05,230.19900499999997,236.143005,229.44299300000003,235.018997,235.018997,20671400.0,-7.394521951505112,124.13925714421963,8.467639697914375,235.4403858933684,229.98099980000006,224.52161370663174,240.29343530650982,229.98099980000006,229.4666992999998,4.068530557856032,60.51208249169817
354,2015-09-06,234.86999500000002,242.91200299999997,234.681,239.83999599999999,239.83999599999999,25473700.0,-6.122634630598782,193.69000516284518,8.450737076634775,241.42554014459083,232.32479860000007,223.2240570554093,240.26418115770272,232.32479860000007,230.9737991999998,6.705105775775633,80.74624283312859
355,2015-09-07,239.934006,242.106003,238.722,239.847,239.847,21192200.0,-5.055809377688121,199.64934060838578,8.08882749973229,244.578444664162,234.43739920000007,224.29635373583815,240.23726624430256,234.43739920000007,231.8188995999998,3.652182469051879,83.60565954365849
356,2015-09-08,239.84599300000002,245.78100600000002,239.67799399999998,243.606995,243.606995,26879200.0,-3.862418944465361,178.92062638649568,7.9469835354657,246.93334989521503,237.72219840000008,228.51104690478513,240.45466809950884,237.72219840000008,233.20159919999983,6.017493280605324,83.61198192463536
357,2015-09-09,243.414993,244.416,237.82099900000003,238.167999,238.167999,23635700.0,-3.3172902922883907,106.04627634485051,7.850413354361004,244.86391515583333,239.29619740000007,233.7284796441668,240.30714106083084,239.29619740000007,234.1422988999998,4.112150636584477,74.30954573554207
358,2015-09-10,238.33599900000002,241.292999,235.791,238.477005,238.477005,21215500.0,-2.8277412651720795,69.96897223364424,7.682669471906648,243.85917294954942,239.98779900000008,236.11642505045074,240.1890677665837,239.98779900000008,234.9843993999998,3.660415290190211,58.66474295845297
359,2015-09-11,238.32899500000002,241.169006,238.32899500000002,240.106995,240.106995,19224700.0,-2.281938793611772,74.11567362167723,7.336765295341885,243.91030976639675,240.04119880000013,236.1720878336035,240.18377274938473,240.04119880000013,236.1829986999998,5.254226000638029,43.601485170193854
360,2015-09-12,239.854996,240.123993,234.753998,235.229004,235.229004,17962600.0,-2.217438261265528,27.792814658375228,7.1962817028174655,244.5997052389603,239.11759960000012,233.63549396103994,239.8641102494244,239.11759960000012,236.7774993999998,2.5928573636998964,27.236337282283454
361,2015-09-13,235.242004,235.934998,229.332001,230.51199300000002,230.51199300000002,18478800.0,-2.5179194822333955,-39.31855358144306,7.15390422404479,243.2616062954475,236.49859920000011,229.73559210455272,239.26074784623574,236.49859920000011,237.1103987999998,1.465335881053309,18.44453107653384
362,2015-09-14,230.608994,232.440002,227.96099900000002,230.643997,230.643997,20997800.0,-2.714114769518943,-62.92286682664573,6.962839850898732,242.85968368220284,234.99379880000015,227.12791391779746,238.7048284368012,234.99379880000015,237.14499809999978,0.15023708151635784,10.751654491339144
363,2015-09-15,230.492004,259.182007,229.82200600000002,230.30400099999997,230.30400099999997,19177800.0,-2.8640211311299026,59.72799444727933,8.562637075834536,241.04513634590973,233.35919800000016,225.6732596540906,238.1628395699108,233.35919800000016,236.67349849999977,-2.006219097258777,11.817290769604405
364,2015-09-16,230.25,231.21499599999999,227.401993,229.09100299999997,229.09100299999997,20144200.0,-3.0455940910116794,-94.53384586699006,8.22337749898921,235.37560797779415,231.15599960000014,226.93639122220614,237.57755979120688,231.15599960000014,235.59859919999977,-4.481734981349817,10.981252867886887
365,2015-09-17,229.076004,230.28500400000001,228.92599500000003,229.809998,229.809998,18935400.0,-3.095788756548558,-93.16457183039553,7.733065463347123,231.20554700893646,230.0721984000001,228.93884979106375,237.07642677241935,230.0721984000001,234.59489899999977,-4.184751946032261,6.798788686720918
366,2015-09-18,233.520996,234.35299700000002,232.184998,232.975006,232.975006,20242200.0,-2.8473561468518085,-47.554464481707015,7.5052035731080435,233.19161426349814,230.56480100000007,227.937987736502,236.81181898065037,230.56480100000007,233.53170009999977,-4.364402179830673,10.142672267754945
367,2015-09-19,232.858002,233.205002,231.089005,231.492996,231.492996,12712600.0,-2.7384897301737112,-63.86656864842815,7.1202602464574705,233.4675550978614,230.7346008000001,228.00164650213878,236.468669110931,230.7346008000001,232.86419979999974,-2.8026447835252655,12.662068053211001
368,2015-09-20,231.399002,232.36500499999997,230.91000400000001,231.212006,231.212006,14444700.0,-2.644402825594881,-60.7352554199217,6.715598871710505,233.63118303957046,230.9162018000001,228.20122056042973,236.12952955538705,230.9162018000001,232.13769989999975,-3.046414894383631,28.407170654612475
369,2015-09-21,231.21699500000003,231.21699500000003,226.520996,227.085007,227.085007,19678800.0,-2.8697716630263415,-96.24415693127929,6.5713417380168995,234.49050788710275,230.51500260000006,226.53949731289737,235.54601197116853,230.51500260000006,230.83550109999973,-5.42341050913574,24.962219257548057
370,2015-09-22,226.96899399999998,232.386002,225.117004,230.617996,230.617996,25009300.0,-2.731804858586287,-73.11173098291597,6.621174328158548,234.58953530553623,230.67660220000008,226.76366909446392,235.22807545689957,230.67660220000008,230.37440029999976,-1.9602208577986446,40.52471742293841
371,2015-09-23,230.936005,231.835007,229.59100299999997,230.28300499999997,230.28300499999997,17254100.0,-2.6193024578587654,-46.76299583431749,6.3085193047186525,233.30827350856643,230.13820200000004,226.96813049143364,234.90903865322863,230.13820200000004,230.35150149999973,-0.09933886606934283,43.544723759186695
372,2015-09-24,230.358002,235.649002,230.294998,234.52900699999998,234.52900699999998,25097800.0,-2.162597540390095,21.520548429232626,6.241196282953036,235.4919331143941,230.74540420000002,225.99887528560595,234.88452048205258,230.74540420000002,230.74000249999972,1.6844184329670497,70.93286465368483
373,2015-09-25,234.362,237.42700200000002,233.684006,235.143997,235.143997,22363600.0,-1.7310762798047676,85.47544694934848,6.062753405599247,237.4782105026889,231.5318024,225.5853942973111,234.90126090256533,231.5318024,231.22400209999972,2.10156835269224,78.23075946615803
374,2015-09-26,235.076004,235.403,233.358002,234.33999599999999,234.33999599999999,13724100.0,-1.4373992889780425,67.5219653751237,5.775770876627872,237.1574571240818,232.9828002,228.80814327591824,234.86505026369014,232.9828002,231.74890139999974,2.291226163953719,81.91420694469143
375,2015-09-27,234.13900800000002,234.52600099999998,232.475998,232.757004,232.757004,14179900.0,-1.3172084239260187,30.73627410902407,5.509644599725879,236.91240870694196,233.41060180000005,229.90879489305814,234.72904727893592,233.41060180000005,232.04360199999974,1.282366313758021,65.59337259024643
376,2015-09-28,232.83599900000002,239.339005,232.46699500000003,239.141998,239.141998,24713000.0,-0.6986866188405259,112.81784275041262,5.606956414031171,239.4437620396742,235.18240040000006,230.92103876032593,235.0137537770691,235.18240040000006,232.66030119999974,2.6470616337273434,71.04924787171613
377,2015-09-29,239.016006,239.80200200000002,235.92799399999998,236.686996,236.686996,22691300.0,-0.40196813771837014,138.68723304272513,5.483174384457519,239.95952513786722,235.61399820000005,231.2684712621329,235.12170488822593,235.61399820000005,233.17970119999973,2.2436963924385767,65.25243573121172
378,2015-09-30,236.63999900000002,237.733994,235.628998,236.059998,236.059998,19743500.0,-0.21493249424412397,97.42472362399641,5.2418759284248395,240.12521952626903,235.79719840000007,231.4691772737311,235.18223992769524,235.79719840000007,233.66450039999972,2.0967734694538276,68.1127794002291
379,2015-10-01,236.003998,238.44500699999998,235.61599700000002,237.548996,237.548996,20488800.0,0.05283524345500723,102.44999294396683,5.069528362108776,240.66279085546628,236.4389984000001,232.2152059445339,235.33493386784392,236.4389984000001,234.7108992999997,4.6079611940210485,58.60028490770319
380,2015-10-02,237.26400800000002,238.541,236.60299700000002,237.292999,237.292999,19677900.0,0.24160125739646787,91.72611502814387,4.845847979101005,239.41650414417958,237.34619740000008,235.27589065582058,235.46126065056367,237.34619740000008,235.37839959999974,2.8943981457544288,61.35421547654935
381,2015-10-03,237.201996,239.315002,236.944,238.729996,238.729996,16482700.0,0.5013738066964777,97.28297142024665,4.669073266308076,239.05572605205998,237.26379700000007,235.47186794794015,235.67214680214022,237.26379700000007,236.22309869999975,3.6680913556777828,69.82301478364975
382,2015-10-04,238.53100600000002,238.968002,237.940002,238.25900299999998,238.25900299999998,12999000.0,0.6616135555019298,86.46056346843987,4.408996604428929,239.4062589125195,237.57819840000008,235.75013788748066,235.83904075038924,237.57819840000008,236.59609829999977,1.5904199005967845,70.54555086558678
383,2015-10-05,238.14700299999998,240.382996,237.03500400000001,240.382996,240.382996,23335900.0,0.9490531016543287,101.39388530390467,4.333210561255433,240.63397144407716,238.4427980000001,236.25162455592303,236.13219915358994,238.4427980000001,237.11999819999974,2.2279960648963426,81.94750771897951
384,2015-10-06,240.363998,246.934998,240.136002,246.063004,246.063004,27535100.0,1.6165456565981913,221.0916166506723,4.509338092594332,246.3920412974728,240.1455996000001,233.89915790252743,236.7728962404551,240.1455996000001,238.29229899999973,5.002563881583422,87.6706898476928
385,2015-10-07,246.169998,246.681,242.585007,242.96899399999998,242.96899399999998,22999200.0,1.8742721237867102,184.23323885873802,4.47981344312331,247.08861293978129,241.2807986000001,235.47298426021894,237.1726444830064,241.2807986000001,239.3134979999997,4.387403955414371,83.9548286897617
386,2015-10-08,243.07499700000002,244.251007,242.17900099999997,242.30400099999997,242.30400099999997,18515300.0,2.001787468463931,122.38113740080459,4.307827197185931,247.22237919404205,241.9955996000001,236.76882000595816,237.50369974216727,241.9955996000001,239.6296982999997,1.3222282269298224,68.36223674812335
387,2015-10-09,242.498001,244.22799700000002,242.121994,243.931,243.931,17353100.0,2.2086693542541695,107.84111277208234,4.15055404024408,246.87147910493687,243.12999900000008,239.3885188950633,237.91836427493067,243.12999900000008,240.35409869999972,3.060583860720434,61.06100583594476
388,2015-10-10,243.74000499999997,245.319,243.07400499999997,244.940994,244.940994,15912700.0,2.4261556026168307,106.3780251511983,4.014442680226646,246.73632678278904,244.0415986000001,241.34687041721116,238.37143716041902,244.0415986000001,241.2421982999997,3.762177444396997,64.51695774250724
389,2015-10-11,244.742004,247.242996,244.151993,247.05000299999998,247.05000299999998,16827300.0,2.737142348740093,117.72691056700212,3.9484827030676004,247.56724524319188,244.23899840000007,240.91075155680826,238.93134463394037,244.23899840000007,242.19229899999968,3.99959888695971,78.85333068637894
390,2015-10-12,246.875,247.45399500000002,245.17900099999997,245.30799900000002,245.30799900000002,17388300.0,2.810637145859573,96.59486791811666,3.828947795705633,247.84140572811512,244.70679940000008,241.57219307188504,239.3427416898152,244.70679940000008,242.9937989999997,3.3776807717786905,75.55198175569392
391,2015-10-13,245.19999700000002,250.23599199999998,243.757004,249.507996,249.507996,28198500.0,3.1712309823963665,115.02328716617421,4.018236381726658,250.06481535993703,246.1475984000001,242.23038144006318,239.9985645485368,246.1475984000001,244.0715989999997,4.514723822137534,82.3372546208967
392,2015-10-14,249.492996,254.274994,248.903,251.988998,251.988998,27462600.0,3.6155228260375054,168.4423980784295,4.114933354460468,253.08108566175326,247.7591980000001,242.43731033824696,240.7721409002441,247.7591980000001,245.44459849999967,5.762634287527857,76.79051482041206
393,2015-10-15,252.106995,255.962006,252.04600499999998,254.32000699999998,254.32000699999998,25223500.0,4.108361622895529,182.6902480594821,4.104795829141862,256.14111306957454,249.6350006000001,243.12888813042565,241.6461967776477,249.6350006000001,246.83829959999966,5.797835633931436,85.72184383992385
394,2015-10-16,254.29600499999998,266.13501,253.92599500000003,262.868988,262.868988,35901500.0,5.129639943819683,223.07924633929883,4.6836686270603,264.50589038885846,252.7987976000001,241.09170481114177,243.01540911457366,252.7987976000001,248.51889799999967,6.829951568013848,83.84761524269571
395,2015-10-17,262.747009,273.57800299999997,262.367004,270.640015,270.640015,43199600.0,6.491240326950333,223.30026107963974,5.149906510841704,273.4901755438414,257.86520080000014,242.24022605615886,244.7976417523431,257.86520080000014,251.28600009999968,11.38870460154271,87.36654813244768
396,2015-10-18,270.907013,271.667999,260.777008,261.64300499999996,261.64300499999996,22434300.0,6.76633680573417,135.81489860200145,5.55998397435301,273.56328510295987,260.2922026000001,247.02112009704038,245.8844393812242,260.2922026000001,253.21990049999968,7.98129784080619,75.72811877402243
397,2015-10-19,261.860992,264.820007,260.950989,263.43701200000004,263.43701200000004,25258800.0,7.047870653149033,99.46177608561892,5.43920069047065,272.9697697097017,262.5818054000001,252.1938410902985,247.01686342114525,262.5818054000001,255.17050169999965,7.996528526509561,64.89394528973092
398,2015-10-20,263.571991,270.834991,263.22699,269.463013,269.463013,30889800.0,7.668834623025106,113.54068880628174,5.594114998294175,272.9924839343673,265.61040660000015,258.22832926563296,248.465002103652,265.61040660000015,257.6227035999997,10.011398500326173,61.1982094693864
399,2015-10-21,269.306,270.769989,263.838989,266.272003,266.272003,25637300.0,7.813397224802316,89.35785826722767,5.689606784130304,273.1452091215292,266.29100960000017,259.4368100784711,249.61384087115835,266.29100960000017,259.54490359999966,7.7806111178229775,58.29657344527513
400,2015-10-22,266.496002,276.51001,266.13501,274.02301,274.02301,37808600.0,8.455930907393565,108.33796601419301,6.024277728120997,275.79058383667143,266.9676086000001,258.1446333633288,251.1886259762449,266.9676086000001,262.41640469999965,11.705696967508983,68.72649670504602
401,2015-10-23,273.64898700000003,278.68399,273.542999,276.496002,276.496002,29442500.0,9.060252317886494,119.4158310196935,5.961185818969496,279.5558038885888,269.93820800000015,260.3206121114115,252.82135991326138,269.93820800000015,265.1152052999997,10.816489424250753,71.59342195836415
402,2015-10-24,276.503998,281.705994,276.503998,281.653992,281.653992,25942400.0,9.841936359521867,130.34177815329892,5.907529117614532,284.32385931573464,273.5816040000001,262.83934868426553,254.68152972530902,273.5816040000001,268.0817046999997,11.772336981156606,90.52418100557595
403,2015-10-25,281.445007,294.05899,281.445007,283.679993,283.679993,45717100.0,10.50382637095106,155.10456514441512,6.386561537784924,288.7159796547401,276.42500000000007,264.13402034526,256.5523983236762,276.42500000000007,271.0177032999997,11.54450502983828,84.34509520039741
404,2015-10-26,283.627991,285.299988,280.51001,285.299988,285.299988,32108800.0,11.031929811575594,120.38440376071958,6.2725198565145694,288.8145097384927,280.2305970000001,271.6466842615075,258.4070815286003,280.2305970000001,273.2608032999997,8.533148079072749,78.00216092500102
405,2015-10-27,285.181,296.21200600000003,285.007996,293.78799399999997,293.78799399999997,46331800.0,11.997071962360337,147.67510059897023,6.624769152477818,295.470485521874,284.18359380000004,272.89670207812605,260.6897210428842,284.18359380000004,275.57560119999965,8.55305118128964,74.5316091722512
406,2015-10-28,293.70300299999997,306.330994,293.70300299999997,304.61801099999997,304.61801099999997,50808100.0,13.480451676367068,171.45729630372142,7.053570713015118,306.7676952791249,289.8079956,272.84829592087516,263.5238042659239,289.8079956,279.8731017999997,16.42505443629192,84.06551959746233
407,2015-10-29,304.324005,318.170013,301.822998,313.855011,313.855011,64495900.0,15.225875079918012,181.198630859653,7.717388162085466,319.29474910304833,296.2481994000001,273.20164969695185,266.7709788939288,296.2481994000001,284.9149016999997,19.138540411322282,90.7020288363766
408,2015-10-30,313.942993,334.169006,313.940002,328.015015,328.015015,78305000.0,17.54943077124807,192.8648222211,8.617145793365077,335.0749266641683,305.1152038000001,275.15548093583186,270.7222070298044,305.1152038000001,290.7701018999997,21.729142470473306,90.44348327403566
409,2015-10-31,328.511993,332.777008,309.25100699999996,314.16598500000003,314.16598500000003,48598100.0,18.065120947973867,129.39984065261746,9.682064022410433,333.5970966752505,310.8884032000001,288.17970972474967,273.5250314149783,310.8884032000001,295.5595000999997,17.986863605784364,78.79490681979507
410,2015-11-01,315.005005,327.471985,311.881012,325.431,325.431,37001100.0,19.16191506423513,114.02600941266054,10.104128949381119,334.26782515040134,317.21700440000006,300.1661836495988,276.87380358175386,317.21700440000006,300.7002990999997,18.760464677765555,75.41635176794146
411,2015-11-02,325.941986,365.359985,323.20901499999997,361.18899500000003,361.18899500000003,101918000.0,22.65534692097276,167.42889713223732,12.393189024425327,363.1509549462708,328.53120120000005,293.9114474537293,282.31349335067296,328.53120120000005,309.1695983999997,30.63082011580047,77.05103135570505
412,2015-11-03,361.87298599999997,417.899994,357.647003,403.416992,403.416992,206162000.0,28.50280073555672,218.97177935755548,15.811746308394946,411.47516268112327,346.4435974000001,281.41203211887694,290.1266222957908,346.4435974000001,321.3458983999997,43.23141281803666,86.17060038297758
413,2015-11-04,403.664001,495.56201200000004,380.548004,411.56298799999996,411.56298799999996,263900000.0,33.409143995010766,222.82186256338713,22.897622143509597,442.10254400748045,363.1531920000001,284.20383999251976,297.96122653477204,363.1531920000001,334.1341978999997,45.08001909038397,78.33995705169401
414,2015-11-05,408.076996,447.56100499999997,374.580994,386.35400400000003,386.35400400000003,151824992.0,34.86144105589341,132.44791908469,26.474935633258912,440.1211688254088,377.5907958000001,315.06042277459136,303.66398637123837,377.5907958000001,344.2395994999997,35.42026647403858,60.70976000965493
415,2015-11-06,388.04699700000003,395.835999,354.024994,374.47000099999997,374.47000099999997,122687000.0,34.65398761862605,68.21716906916015,27.570369159454707,424.22999322401495,387.39859600000005,350.56719877598516,308.2321163472875,387.39859600000005,352.30780019999975,27.462663093033,41.7337413709079
416,2015-11-07,374.26901200000003,390.585999,372.433014,386.48199500000004,386.48199500000004,56625100.0,35.05475738009886,68.5971454899333,26.8976988623508,419.0149004166909,392.45719600000007,365.8994915833092,313.2804956152044,392.45719600000007,360.4941985999998,26.874308492546774,31.072804823726702
417,2015-11-08,384.278015,389.894989,368.700012,373.36801099999997,373.36801099999997,51817600.0,33.923136590596414,50.133881349459124,26.490361586468598,413.94767156055303,386.4473998000001,358.94712803944714,317.15710951099766,386.4473998000001,366.4454985999997,18.96194035914245,22.11335714781826
418,2015-11-09,374.324005,385.278015,362.894989,380.25698900000003,380.25698900000003,68224400.0,33.19949875733272,39.95265219155748,26.19698047314941,391.38786002674163,380.1862000000001,368.98453997325856,321.2280694780301,380.1862000000001,371.66969599999976,15.926702013930672,21.547673463847648
419,2015-11-10,379.98400899999996,381.386993,329.108002,336.819,336.819,95797904.0,28.789065449136558,-18.384084423303374,28.05998122506731,405.02139705327306,370.2791992000001,335.53700134672715,322.23393596331846,370.2791992000001,373.9349974999997,7.210524398432239,17.755691947234116
420,2015-11-11,339.820007,340.584991,300.997009,311.08401499999997,311.08401499999997,107070000.0,22.952583963237714,-87.94367791565135,28.88340985184822,415.51038314195,357.6020020000001,299.69362085805017,321.5145862237495,357.6020020000001,372.5002989999997,-4.408610427402437,16.95329238987353
421,2015-11-12,314.07901,345.080994,313.35598799999997,338.152008,338.152008,78477800.0,20.277544246784373,-63.22319652893521,29.248664791001918,399.07359547276434,347.93600460000005,296.79841372723575,322.5879682738302,347.93600460000005,370.1966002999997,-6.37809770477642,21.53672270854291
422,2015-11-13,338.49798599999997,340.914001,326.075012,336.752991,336.752991,52003000.0,17.839029788061282,-60.72879035091492,28.21940223450178,385.14575174848244,340.6130006000001,296.0802494515177,323.50184070777664,340.6130006000001,363.53020019999974,-16.52483715906542,31.826341138651248
423,2015-11-14,336.62399300000004,338.181,329.97000099999997,332.906006,332.906006,38612000.0,15.418336980935635,-67.61751988077124,26.790230574894508,351.5052446662386,331.14280400000007,310.78036333376156,324.1085610492104,331.14280400000007,355.66450199999974,-19.11177250953382,41.304190905722514
424,2015-11-15,333.050995,334.661987,317.48999,320.16598500000003,320.16598500000003,44213100.0,12.32977727186642,-91.08869924679374,26.103213890973475,348.80921050074477,327.8122010000001,306.8151914992554,323.85420130410006,327.8122010000001,349.04570009999975,-17.131443783354705,41.86677669292805
425,2015-11-16,319.734985,331.62600699999996,315.90499900000003,330.75100699999996,330.75100699999996,47980100.0,10.613844471064454,-77.69415414405974,25.361627755903935,344.4747555058063,331.74559940000006,319.01644329419383,324.29915651028716,331.74559940000006,344.67380069999973,-11.674898892635198,46.002077813734786
426,2015-11-17,330.362,338.350006,329.614014,335.093994,335.093994,51001600.0,9.494946288429674,-51.67201330914926,24.174082344767942,342.824630604355,331.1339966000001,319.4433625956452,324.99559763865574,331.1339966000001,339.5350005999997,-13.296350584197336,58.34727769129981
427,2015-11-18,334.592987,336.531006,330.640015,334.589996,334.589996,43783800.0,8.469907173391846,-45.6386208950479,22.86814724871309,341.66584117334617,330.70139760000006,319.73695402665396,325.6145910813231,330.70139760000006,335.65719909999973,-10.386003582936832,71.60229216989498
428,2015-11-19,334.678986,335.33401499999997,325.27301,326.14898700000003,326.14898700000003,45011100.0,6.896933847668265,-53.79830174599717,21.95335137380501,340.55736499976166,329.3499938000001,318.14262260023855,325.6490682373668,329.3499938000001,330.2463988999997,-14.229324789609588,68.53887949330236
429,2015-11-20,326.411011,326.472992,312.21701,322.022003,322.022003,53152900.0,5.256731705318828,-78.39418532829059,21.403539275676078,339.74799878328855,329.72119740000005,319.69439601671155,325.41506402850445,329.72119740000005,328.7666991999997,-4.393159827681936,55.469292333704495
430,2015-11-21,322.09201,328.158997,319.59500099999997,326.927002,326.927002,28200500.0,4.303049243873318,-59.239836540663084,20.486429041699218,339.1345435692253,328.9563964000001,318.77824923077486,325.5126084137622,328.9563964000001,330.3509978999997,5.092832236976252,46.48297940115672
431,2015-11-22,326.975006,327.01001,321.259003,324.536011,324.536011,23439400.0,3.3160902071981013,-62.05516590840442,19.43389889586356,335.2860722883151,326.84479980000003,318.40352731168497,325.4496021290034,326.84479980000003,328.98939819999975,-4.02659060951075,48.1582822351801
432,2015-11-23,324.350006,325.11801099999997,321.290009,323.04599,323.04599,27478900.0,2.3861794268149765,-63.730478814055466,18.319191974730447,328.20848313685804,324.5359986000001,320.86351406314213,325.2945303787451,324.5359986000001,327.61869809999973,-4.070342763488622,51.26649119644105
433,2015-11-24,323.014008,323.058014,318.11801099999997,320.04599,320.04599,29362600.0,1.3911076823345638,-87.01728354105106,17.36353561939256,327.96022940269546,323.3153992000001,318.67056899730477,324.95591487043896,323.3153992000001,326.33269649999977,-3.862957041393833,48.873232669239
434,2015-11-25,320.045013,329.134003,316.769989,328.205994,328.205994,41666900.0,1.2465804787406682,-40.76986368983783,17.006426932293092,330.31863507641816,324.55219740000007,318.785759723582,325.16559739492675,324.55219740000007,327.1366973999997,2.5112002450853543,62.81589228940478
435,2015-11-26,328.303009,366.75698900000003,328.22900400000003,352.68399,352.68399,106105000.0,3.071801518902248,226.56795952767567,18.54532465141502,353.27711109208445,329.70359500000006,306.1300789079157,326.940977562996,329.70359500000006,329.32999569999976,6.631267187646084,71.1500473151482
436,2015-11-27,351.860992,363.588989,347.869995,358.041992,358.041992,55179100.0,4.8942306812065794,217.83509094912708,18.343443890599662,367.98287212659153,336.40479120000003,304.82671027340854,328.9474946234479,336.40479120000003,331.6247954999998,6.848227187264944,82.30214308968561
437,2015-11-28,357.14099100000004,359.536011,352.17199700000003,357.381012,357.381012,36816600.0,6.213557339066654,161.29299632813004,17.559198898413968,375.1745793802177,343.2717956,311.3690118197823,330.7819150993545,343.2717956,333.9038970999997,6.811625055281101,78.55177479477982
438,2015-11-29,357.471985,371.93899500000003,355.66598500000003,371.294006,371.294006,40409300.0,8.286276522984735,165.15308513220148,17.46732826281297,381.7032215558788,353.52139880000004,325.33957604412126,333.3955983832671,353.52139880000004,338.41839899999974,13.841839404517287,87.54650915754947
439,2015-11-30,371.43701200000004,382.363007,370.382996,377.321014,377.321014,71701600.0,10.29655827080677,158.49958084876943,17.0753770297549,382.01767445474303,363.34440280000007,344.6711311452571,336.2294961649918,363.34440280000007,343.94830009999976,17.172432468845923,90.25338106377855
440,2015-12-01,377.414001,378.931,356.56298799999996,362.488007,362.488007,60452200.0,10.570965825131054,93.13134210777308,17.45342238477241,380.89312731084533,365.30520620000004,349.71728508915476,337.92359363821816,365.30520620000004,347.5044005999997,10.877353287569669,77.29886908937823
441,2015-12-02,361.84500099999997,362.23199500000004,349.464996,359.18701200000004,359.18701200000004,54160500.0,10.402163415269683,51.723721480629365,17.13696442871724,380.71696123638776,365.5342102000001,350.3514591636124,339.2954270809138,365.5342102000001,350.9695006999997,10.67708969899186,54.20590308105182
442,2015-12-03,359.330994,370.274994,357.411987,361.04599,361.04599,50714900.0,10.299662183437931,63.80015859285371,16.831681755237433,380.09841625225386,366.2672058000001,352.43599534774637,340.6986892047258,366.2672058000001,354.7695006999997,11.763031016110116,35.71144612669334
443,2015-12-04,361.261993,363.51599100000004,355.75698900000003,363.183014,363.183014,35784100.0,10.272454731906635,49.97844666937414,16.183633201291904,377.6130869426906,364.64500740000005,351.6769278573095,342.1492908044209,364.64500740000005,359.0832030999997,13.47838290365706,35.484443117245036
444,2015-12-05,363.721008,389.785004,363.22900400000003,388.949005,388.949005,66282200.0,12.189480030770596,115.0085640404319,16.92780154405677,389.1187428554878,366.9706056000001,344.8224683445124,345.1686272041357,366.9706056000001,365.1575041999997,18.507587341625452,58.2759774480622
445,2015-12-06,389.554993,402.80899,387.088989,388.78299,388.78299,77762000.0,13.539268113575474,153.96430816230023,16.841530076624142,399.51441375031993,372.2296022000001,344.9447906496803,347.9824570619334,372.2296022000001,368.76740419999976,10.235508563912976,71.11057340214087
446,2015-12-07,389.977997,399.968994,385.411011,395.536011,395.536011,63455800.0,14.98120326547587,139.14915312021375,16.678419571150993,408.3355704422593,379.49940200000003,350.66323355774074,351.05042828374417,379.49940200000003,372.51680609999977,10.471961344690527,85.39192485861379
447,2015-12-08,395.753998,415.56298799999996,389.950012,415.56298799999996,415.56298799999996,57801400.0,17.537792182030614,163.9158855874838,17.31660217321163,423.9293757714131,390.40280160000003,356.87622742858696,355.21252891059936,390.40280160000003,378.3350036999998,16.280097164199645,86.08306146090153
448,2015-12-09,414.44101,423.119995,406.29098500000003,417.56298799999996,417.56298799999996,90917200.0,19.500500966430707,160.2443494048767,17.28177416083937,426.7403209959005,401.27879640000003,375.81727180409956,359.23513917443165,401.27879640000003,382.9619018999998,12.461548328900296,91.75471430339262
449,2015-12-10,417.988007,419.509003,411.548004,415.47900400000003,415.47900400000003,52138900.0,20.649764099890263,130.0170425203126,16.616004506493702,430.5717178693141,406.5847962,382.59787453068594,362.8637756147909,406.5847962,386.7777008999998,10.112871688614744,90.15280412178129
